country_code,region_name,iata,icao,airport,latitude,longitude
LK,Central Province,KDZ,,Polgolla Reservoir Seaplane Base,7.33,80.64
LR,Sinoe,SNI,GLGE,Greenville/Sinoe Airport (R.E. Murray Airport),5.03,-9.07
LR,Grand Kru,GRC,,Grand Cess Airport,4.57,-8.21
LR,Grand Bassa,UCN,GLBU,Buchanan Airport,5.9,-10.06
LR,Margibi,ROB,GLRB,Roberts International Airport,6.23,-10.36
LR,Montserrado,MLW,GLMR,Spriggs Payne Airport,6.29,-10.76
LR,Nimba,TPT,,Tapeta Airport,6.49,-8.87
LR,Lofa,VOI,GLVA,Voinjama Airport (Tenebu Airport),8.4,-9.77
LR,Nimba,NIA,GLNA,Nimba Airport,7.5,-8.6
LR,Montserrado,RVC,,River Cess Airport,5.47,-9.59
LR,Maryland,CPA,GLCP,Cape Palmas Airport,4.38,-7.7
LR,Grand Gedeh,THC,GLTN,Tchien Airport,6.05,-8.14
LR,Lofa,FOY,,Foya Airport,8.35,-10.23
LR,Grand Kru,SAZ,GLST,Sasstown Airport,4.67,-8.43
LR,Montserrado,BYL,,Bella Yella Airport,7.37,-9.99
LS,Qacha's Nek,UNE,FXQN,Qacha's Nek Airport,-30.11,28.67
LS,Mafeteng,MFC,FXMF,Mafeteng Airport,-29.8,27.24
LS,Thaba-Tseka,THB,FXTA,Thaba Tseka Airport,-29.52,28.62
LS,Thaba-Tseka,LES,FXLS,Lesobeng Airport,-29.78,28.32
LS,Qacha's Nek,SKQ,FXSK,Sekake Airport,-30.04,28.37
LS,Leribe,SHZ,FXSS,Seshutes Airport,-29.27,28.55
LS,Thaba-Tseka,SHK,FXSH,Sehonghong Airport,-29.73,28.77
LS,Maseru,MSU,FXMM,Moshoeshoe I International Airport,-29.46,27.55
LS,Maseru,SOK,FXSM,Semonkong Airport,-29.84,28.06
LS,Quthing,UTG,FXQG,Quthing Airport,-30.41,27.69
LS,Qacha's Nek,LEF,FXLK,Lebakeng Airport,-29.89,28.66
LS,Mokhotlong,MKH,FXMK,Mokhotlong Airport,-29.28,29.07
LS,Mokhotlong,TKO,FXTK,Tlokoeng Airport,-29.23,28.88
LS,Thaba-Tseka,MSG,FXMA,Matsaile Airport,-29.84,28.78
LS,Leribe,PEL,FXPG,Pelaneng Airport,-29.12,28.51
LS,Leribe,LRB,FXLR,Leribe Airport,-28.86,28.05
LS,Mohale's Hoek,NKU,FXNK,Nkaus Airport,-30.02,28.2
LT,Klaipedos apskritis,PLQ,EYPA,Palanga International Airport,55.97,21.09
LT,Panevezio apskritis,PNV,EYPP,Panevezys Air Base (Pajuostis Airport),55.73,24.46
LT,-,VNO,EYVI,Vilnius Airport,54.63,25.29
LT,Siauliu apskritis,SQQ,EYSA,Siauliai International Airport,55.89,23.4
LT,Kauno apskritis,KUN,EYKA,Kaunas International Airport,54.96,24.08
LU,Luxembourg,LUX,ELLX,Luxembourg Findel Airport,49.62,6.2
LV,Daugavpils novads,DGP,EVDA,Daugavpils International Airport,55.94,26.66
LV,Ventspils novads,LPX,EVLA,Liepaja International Airport,56.52,21.1
LV,Ventspils novads,VNT,EVVA,Ventspils International Airport,57.36,21.54
LV,Riga,RIX,EVRA,Riga International Airport,56.92,23.97
LY,Al Wahat,NFR,HLNR,Nafoora Airport,29.21,21.59
LY,Tarabulus,WAX,HLZW,Zuwarah Airport,32.95,12.02
LY,Banghazi,BEN,HLLB,Benina International Airport,32.1,20.27
LY,Darnah,DNF,,Martuba Air Base,32.54,22.74
LY,Sabha,BCQ,,Brak Airport,27.65,14.27
LY,Al Kufrah,AKF,HLKF,Kufra Airport,24.18,23.31
LY,Al Jabal al Akhdar,LAQ,HLLQ,Al Abraq International Airport,32.79,21.96
LY,Wadi al Hayat,QUB,HLUB,Ubari Airport,26.57,12.82
LY,Surt,SRX,HLGD,Gardabya Airport,31.06,16.6
LY,Tarabulus,MJI,HLLM,Mitiga International Airport,32.89,13.28
LY,Al Jabal al Gharbi,ZIS,HLZN,Zintan Airport,31.77,12.25
LY,Al Jufrah,HUQ,HLON,Hun Airport,29.11,15.97
LY,Al Butnan,TOB,HLGN,Tobruk Airport,31.86,23.91
LY,Al Wahat,LMQ,HLMB,Marsa Brega Airport,30.38,19.58
LY,Ghat,GHT,HLGT,Ghat Airport,25.15,10.14
LY,Sabha,SEB,HLLS,Sabha Airport,26.99,14.47
LY,Misratah,MRA,HLMS,Misrata Airport,32.33,15.06
LY,Nalut,LTD,HLTD,Ghadames Airport,30.15,9.72
LY,Tarabulus,TIP,HLLT,Tripoli International Airport,32.66,13.16
MA,Marrakech-Safi,RAK,GMMX,Marrakesh Menara Airport,31.61,-8.04
MA,Draa-Tafilalet,OZZ,GMMZ,Ouarzazate Airport,30.94,-6.91
MA,L'Oriental,OUD,GMFO,Angads Airport,34.79,-1.92
MA,Laayoune-Sakia El Hamra (EH-partial),SMW,GMMA,Smara Airport,26.73,-11.68
MA,Casablanca-Settat,CAS,GMMC,Anfa Airport,33.55,-7.66
MA,Draa-Tafilalet,OZG,GMAZ,Zagora Airport,30.32,-5.87
MA,Fes- Meknes,FEZ,GMFF,Fes-Saiss Airport,33.93,-4.98
MA,Draa-Tafilalet,ERH,GMFK,Moulay Ali Cherif Airport,31.95,-4.4
MA,Casablanca-Settat,CMN,GMMN,Mohammed V International Airport,33.37,-7.59
MA,Guelmim-Oued Noun (EH-partial),GLN,,Guelmim Airport,29.03,-10.05
MA,Guelmim-Oued Noun (EH-partial),TTA,GMAT,Tan Tan Airport (Plage Blanche Airport),28.45,-11.16
MA,L'Oriental,NDR,GMMW,Nador International Airport,34.99,-3.03
MA,Rabat-Sale-Kenitra,NNA,GMMY,Kenitra Air Base,34.3,-6.6
MA,Souss-Massa,ESU,GMMI,Essaouira-Mogador Airport,31.4,-9.68
MA,Tanger-Tetouan-Al Hoceima,TNG,GMTT,Tangier Ibn Battouta Airport,35.73,-5.92
MA,Rabat-Sale-Kenitra,RBA,GMME,Rabat-Sale Airport,34.05,-6.75
MA,L'Oriental,UAR,GMFB,Bouarfa Airport,32.51,-1.98
MA,Laayoune-Sakia El Hamra (EH-partial),EUN,GMML,Hassan I Airport,27.15,-13.22
MA,Beni-Mellal-Khenifra,BEM,GMMD,Beni Mellal Airport,32.4,-6.32
MA,Casablanca-Settat,GMD,GMMB,Ben Slimane Airport,33.66,-7.22
MA,Laayoune-Sakia El Hamra (EH-partial),VIL,GMMH,Dakhla Airport,23.72,-15.93
MA,Fes- Meknes,MEK,GMFM,Bassatine Air Base,33.88,-5.52
MA,Guelmim-Oued Noun (EH-partial),SII,GMMF,Sidi Ifni Airport (Sania Ramel Airport),29.37,-10.19
MA,Souss-Massa,AGA,GMAD,Agadir-Al Massira Airport,30.32,-9.41
MA,Tanger-Tetouan-Al Hoceima,TTU,,Sania Ramel Airport,35.59,-5.32
MA,Tanger-Tetouan-Al Hoceima,AHU,GMTA,Cherif Al Idrissi Airport,35.18,-3.84
MA,Marrakech-Safi,SFI,GMMS,Safi Airport,32.27,-9.24
MD,Chisinau,KIV,LUKK,Chisinau International Airport,46.93,28.93
MD,Balti,BZY,LUBL,Balti International Airport,47.84,27.78
ME,Podgorica,TGD,LYPG,Podgorica Airport,42.36,19.25
ME,Tivat,TIV,LYTV,Tivat Airport,42.4,18.72
ME,Pljevlja,ZBK,,Zabljak Airport,43.12,19.23
ME,Berane,IVG,LYBR,Dolac Airport,42.84,19.86
MG,Antananarivo,OHB,FMFE,Ambohibary Airport,-18.92,48.22
MG,Antananarivo,WTS,FMMX,Tsiroanomandidy Airport,-18.76,46.05
MG,Antananarivo,WAD,,Andriamena Airport,-17.63,47.72
MG,Mahajanga,WTA,FMMU,Tambohorano Airport,-17.48,43.97
MG,Mahajanga,TZO,,Tsimiroro Airport,-18.35,45.02
MG,Mahajanga,WPB,FMNG,Port Berge Airport,-15.58,47.62
MG,Antananarivo,VND,FMSU,Vangaindrano Airport,-23.35,47.58
MG,Toamasina,WMR,FMNC,Mananara Nord Airport,-16.16,49.77
MG,Mahajanga,WMV,,Madirovalo Airport,-16.45,46.57
MG,Mahajanga,WMP,FMNP,Mampikony Airport,-16.07,47.64
MG,Antsiranana,WOR,,Moramba Airport,-12.43,49.1
MG,Toliara,AMP,FMSY,Ampanihy Airport,-24.7,44.73
MG,Toamasina,WMN,FMNR,Maroantsetra Airport,-15.44,49.69
MG,Mahajanga,BZM,,Bemolanga Airport,-17.69,45.09
MG,Toliara,WML,FMMC,Malaimbandy Airport,-20.36,45.54
MG,Mahajanga,AMY,,Ambatomainty Airport,-17.69,45.62
MG,Toliara,WMD,FMSC,Mandabe Airport,-21.05,44.94
MG,Mahajanga,WMA,FMNX,Mandritsara Airport,-15.83,48.83
MG,Toliara,OVA,FMSL,Bekily Airport,-24.24,45.3
MG,Toliara,DVD,,Andavadoaka Airport,-22.07,43.26
MG,Mahajanga,DWB,FMNO,Soalala Airport,-16.1,45.36
MG,Fianarantsoa,WFI,FMSF,Fianarantsoa Airport,-21.44,47.11
MG,Mahajanga,BSV,,Besakoa Airport,-15.67,47.06
MG,Toliara,WBO,FMSB,Antsoa Airport,-21.61,45.14
MG,Mahajanga,WBE,,Ankaizina Airport,-14.54,48.69
MG,Toliara,MJA,FMSJ,Manja Airport,-21.43,44.32
MG,Mahajanga,WBD,FMNF,Befandriana Airport,-15.2,48.48
MG,Antananarivo,ATJ,FMME,Antsirabe Airport,-19.84,47.06
MG,Toliara,JVA,FMMK,Ankavandra Airport,-18.8,45.27
MG,Toliara,BMD,FMML,Belo sur Tsiribihina Airport,-19.69,44.54
MG,Mahajanga,WAQ,FMMG,Antsalova Airport,-18.7,44.61
MG,Toamasina,WAM,FMMZ,Ambatondrazaka Airport,-17.8,48.44
MG,Toliara,WAK,FMSZ,Ankazoabo Airport,-22.3,44.53
MG,Mahajanga,WAI,FMNW,Ambalabe Airport,-14.9,47.99
MG,Mahajanga,MJN,FMNM,Amborovy Airport (Philibert Tsiranana Airport),-15.67,46.35
MG,Toamasina,VVB,FMMH,Mahanoro Airport,-19.83,48.8
MG,Toliara,MXM,FMSR,Morombe Airport,-21.75,43.38
MG,Mahajanga,MXT,FMMO,Maintirano Airport,-18.05,44.03
MG,Toamasina,VAT,FMMY,Vatomandry Airport,-19.38,48.95
MG,Mahajanga,TVA,FMMR,Morafenobe Airport,-17.85,44.92
MG,Mahajanga,TTS,FMNT,Tsaratanana Airport,-16.75,47.62
MG,Mahajanga,HVA,FMNL,Analalava Airport,-14.63,47.76
MG,Mahajanga,BPY,FMNQ,Besalampy Airport,-16.74,44.48
MG,Antananarivo,TNR,FMMI,Ivato International Airport,-18.8,47.48
MG,Toamasina,TMM,FMMT,Toamasina Airport,-18.11,49.39
MG,Toliara,TLE,FMST,Toliara Airport,-23.38,43.73
MG,Toliara,FTU,FMSD,Tolanaro Airport (Marillac Airport),-25.04,46.96
MG,Fianarantsoa,RVA,FMSG,Farafangana Airport,-22.81,47.82
MG,Toliara,TDV,FMSN,Samangoky Airport,-21.7,43.73
MG,Toliara,BKU,FMSV,Betioky Airport,-23.73,44.39
MG,Toamasina,ILK,FMMQ,Ilaka-Est Airport (Atsinanana Airport),-19.58,48.8
MG,Fianarantsoa,MNJ,FMSM,Mananjary Airport,-21.2,48.36
MG,Toamasina,SMS,FMMS,Sainte Marie Airport,-17.09,49.82
MG,Toliara,MOQ,FMMV,Morondava Airport,-20.28,44.32
MG,Antananarivo,AHY,,Ambatolahy Airport,-20.02,45.54
MG,Fianarantsoa,IHO,FMSI,Ihosy Airport,-22.4,46.16
MG,Fianarantsoa,WVK,FMSK,Manakara Airport,-22.12,48.02
MG,Toliara,ZVA,FMMN,Miandrivazo Airport,-19.56,45.45
MH,Majuro,TBV,,Tabal Airport,8.3,171.16
MH,Utrik,UTK,,Utirik Airport,11.22,169.85
MH,Majuro,MAJ,PKMJ,Marshall Islands International Airport (Amata Kabua Int'l),7.06,171.27
MH,Bikini & Kili,BII,,Bikini Atoll Airport,11.52,165.56
MH,Aur,AUL,,Aur Airport,8.15,171.17
MH,Arno,IMI,,Ine Airport,7.01,171.66
MH,Mejit,MJB,,Mejit Airport,10.28,170.87
MH,Rongelap,RNP,,Rongelap Airport,11.16,166.89
MH,Likiep,LIK,,Likiep Airport,9.82,169.31
MH,Jaluit,UIT,,Jaluit Airport,5.91,169.64
MH,Kwajalein,KWA,PKWA,Bucholz Army Airfield,8.72,167.73
MH,Namu,MJE,,Majkin Airport,7.76,168.27
MH,Ujae,UJE,,Ujae Airport,8.93,165.76
MH,Kwajalein,EBN,,Ebadon Airstrip,9.33,166.82
MH,Kwajalein,WTE,,Wotje Airport,9.46,170.24
MH,Ebon,EBO,,Ebon Airport,4.6,168.75
MH,Namdrik,NDK,,Namorik Airport (Namdrik Airport),5.63,168.12
MH,Jabat,JAT,,Jabot Airport,7.75,168.98
MH,Kwajalein,EAL,,Elenak Airport,9.32,166.85
MH,Maloelap,MAV,,Maloelap Airport,8.7,171.23
MH,Enewetak & Ujelang,ENT,PKMA,Enewetak Auxiliary Airfield,11.34,162.33
MH,Kwajalein,LOF,,Loen Airport,7.76,168.24
MH,Wotho,WTO,,Wotho Airport,10.17,166.0
MH,Mili,EJT,,Enejit Airport,6.04,171.98
MH,Maloelap,KBT,,Kaben Airport,8.9,170.84
MH,Ailinglaplap,JEJ,,Jeh Airport,7.57,168.96
MH,Arno,TIC,,Tinak Airport,7.13,171.92
MH,Ailinglaplap,AIC,,Ailinglaplap Airok Airport,7.28,168.83
MH,Mili,MIJ,MLIP,Mili Airport,6.08,171.73
MH,Lae,LML,,Lae Airport,8.92,166.26
MH,Ailinglaplap,WJA,,Woja Airport,7.45,168.55
MH,Ailuk,AIM,,Ailuk Airport,10.22,169.98
MH,Bikini & Kili,KIO,,Kili Airport,5.64,169.12
MK,Ohrid,OHD,LWOH,Ohrid St. Paul the Apostle Airport,41.18,20.74
MK,Skopje,SKP,LWSK,Skopje Alexander the Great Airport,41.96,21.62
ML,Kayes,KNZ,GAKA,Kenieba Airport,12.83,-11.25
ML,Tombouctou,TOM,GATB,Timbuktu Airport,16.73,-3.01
ML,Bamako,BKO,GABS,Bamako-Senou International Airport,12.53,-7.95
ML,Koulikoro,NRM,GANK,Keibane Airport,15.22,-7.27
ML,Kayes,KYS,GAKY,Kayes Airport (Dag-Dag Airport),14.48,-11.4
ML,Segou,SZU,,Segou Airport,13.4,-6.15
ML,Gao,GAQ,GAGO,Gao International Airport (Korogoussou Airport),16.25,-0.01
ML,Tombouctou,GUD,GAGM,Goundam Airport,16.36,-3.6
ML,Kayes,NIX,GANR,Nioro Airport,15.24,-9.58
ML,Sikasso,KTX,GAKO,Koutiala Airport,12.38,-5.47
ML,Sikasso,KSS,GASK,Sikasso Airport,11.33,-5.7
ML,Mopti,MZI,GAMB,Mopti Airport (Ambodedjo Airport),14.51,-4.08
ML,Kayes,EYL,GAYE,Yelimane Airport,15.13,-10.57
MM,Ayeyarwady,VBA,VYAN,Ann Airport,19.77,94.03
MM,Shan,THL,VYTL,Tachilek Airport,20.48,99.94
MM,Shan,NMT,VYNT,Namtu Airport,23.08,97.38
MM,Sagaing,NYW,VYMY,Monywa Airport,22.22,95.09
MM,Shan,NMS,VYNS,Nansang Airport,20.89,97.74
MM,Shan,MOE,VYMO,Momeik Airport,23.09,96.65
MM,Mandalay,NYU,VYBG,Nyaung U Airport,21.18,94.93
MM,Tanintharyi,VBP,VYBP,Bokpyin Airport,11.15,98.74
MM,Mandalay,NYT,VYNT,Naypyidaw Airport,19.62,96.2
MM,Magway,TIO,VYHN,Tilin Airport,21.7,94.1
MM,Rakhine,GWA,VYGW,Gwa Airport,17.6,94.58
MM,Rakhine,KYP,VYKP,Kyaukpyu Airport,19.43,93.53
MM,Yangon,RGN,VYYY,Yangon International Airport,16.91,96.13
MM,Shan,MOG,VYMS,Monghsat Airport,20.52,99.26
MM,Magway,MWQ,VYMW,Magway Airport,20.17,94.94
MM,Magway,KYT,VYKU,Kyauktu Airport,21.4,94.13
MM,Kachin,MYT,VYMK,Myitkyina Airport,25.38,97.35
MM,Shan,MGK,VYMT,Mong Ton Airport,20.3,98.9
MM,Rakhine,MGU,VYMN,Manaung Airport,18.85,93.69
MM,Tanintharyi,MGZ,VYME,Myeik Airport,12.44,98.62
MM,Tanintharyi,KAW,VYKT,Kawthaung Airport,10.05,98.54
MM,Sagaing,HOX,VYHL,Homalin Airport,24.9,94.91
MM,Tanintharyi,TVY,VYDW,Dawei Airport,14.1,98.2
MM,Shan,LSH,VYLS,Lashio Airport,22.98,97.75
MM,Sagaing,KHM,VYKI,Khamti Airport,25.99,95.67
MM,Sagaing,KMV,VYKL,Kalaymyo Airport (Kalemyo Airport),23.19,94.05
MM,Ayeyarwady,HEB,VBHD,Hinthada Airport,17.63,95.47
MM,Kachin,BMO,VYBM,Bhamo Airport,24.27,97.25
MM,Mon,XYE,VYYE,Ye Airport,15.3,97.87
MM,Kayin,PAA,VYPA,Hpa-An Airport,16.89,97.67
MM,Mon,MNU,VYMM,Mawlamyaing Airport,16.44,97.66
MM,Kayah,LIW,VYLK,Loikaw Airport,19.69,97.21
MM,Kayin,PPU,VYPP,Papun Airport,18.07,97.45
MM,Shan,KET,VYKG,Kengtung Airport,21.3,99.64
MM,Shan,HEH,VYHH,Heho Airport,20.75,96.79
MM,Ayeyarwady,BSX,VYPN,Pathein Airport,16.82,94.78
MM,Magway,PAU,VYPK,Pauk Airport,21.45,94.49
MM,Magway,PKK,VYPU,Pakokku Airport,21.4,95.11
MM,Rakhine,SNW,VYTD,Thandwe Airport,18.46,94.3
MM,Rakhine,AKY,VYSW,Sittwe Airport,20.13,92.87
MM,Mandalay,VBC,VYCZ,Mandalay Chanmyathazi Airport,21.94,96.09
MM,Mandalay,MDL,VYMD,Mandalay International Airport,21.7,95.98
MM,Magway,GAW,VYGG,Gangaw Airport,22.17,94.13
MM,Kachin,PBU,VYPT,Putao Airport,27.33,97.43
MM,Bago,PRU,VYPY,Pyay Airport,18.82,95.27
MN,Dornogovi,XRQ,,Xinbarag Youqi Baogede Airport,48.58,116.94
MN,Ulaanbaatar,ULN,ZMUB,Chinggis Khaan International Airport,47.84,106.77
MN,Ovorhangay,UGT,ZMBR,Bulagtai Airport,43.75,104.12
MN,Suhbaatar,UUN,ZMBU,Baruun-Urt Airport,46.66,113.28
MN,Ovorhangay,HJT,ZMHU,Khujirt Airport,46.93,102.77
MN,Ovorhangay,AVK,ZMAH,Arvaikheer Airport,46.25,102.8
MN,Omnogovi,DLZ,ZMDZ,Dalanzadgad Airport,43.59,104.43
MN,Hovd,HVD,ZMKD,Khovd Airport,47.95,91.63
MN,Arhangay,TSZ,ZMTG,Tsetserleg Airport,47.47,101.48
MN,Uvs,ULO,ZMUG,Ulaangom Airport,50.07,91.94
MN,Dornod,COQ,ZMCD,Choibalsan Airport,48.14,114.65
MN,Hovd,HBU,ZMBN,Bulgan Airport,46.1,91.58
MN,Bayanhongor,BYN,ZMBH,Bayankhongor Airport,46.16,100.7
MN,Govi-Altay,LTI,ZMAT,Altai Airport,46.38,96.22
MN,Bulgan,UGA,ZMBN,Bulgan Airport,48.86,103.48
MN,Hovsgol,HTM,ZMHG,Khatgal Airport,50.44,100.14
MN,Ovorhangay,KHR,ZMHH,Kharkhorin Airport,47.25,102.83
MN,Hentiy,UNR,ZMUH,Ondorkhaan Airport,47.3,110.61
MN,Govi-Altay,ULZ,ZMDN,Donoi Airport,47.71,96.53
MN,Dzavhan,TNZ,ZMTL,Tosontsengel Airport,48.74,98.29
MN,Orhon,ERT,,Erdenet Airport,48.98,104.15
MN,Dundgovi,MXW,ZMMG,Mandalgovi Airport,45.74,106.27
MN,Hovsgol,MXV,ZMMN,Moron Airport,49.66,100.1
MN,Bayan-Olgiy,ULG,ZMUL,Olgii Airport,48.99,89.92
MN,Ulaanbaatar,UBN,ZMCK,Chinggis Khaan International Airport,47.65,106.82
MP,Northern Mariana Islands,ROP,PGRO,Rota International Airport,14.17,145.24
MP,Northern Mariana Islands,SPN,PGSN,Saipan International Airport (Francisco C. Ada Int'l),15.12,145.73
MP,Northern Mariana Islands,TIQ,PGWT,Tinian International Airport (West Tinian Airport),15.0,145.62
MQ,Martinique,FDF,TFFF,Martinique Aime Cesaire International Airport,14.59,-61.0
MR,Nouakchott Nord,MBR,GQNU,M'Bout Airport,16.03,-12.6
MR,Tiris Zemmour,OUZ,GQPZ,Tazadit Airport,22.76,-12.48
MR,Nouakchott Nord,NKC,GQNO,Nouakchott-Oumtounsy International Airport,18.31,-15.97
MR,Tagant,MOM,GQNL,Letfotar Airport,17.75,-12.5
MR,Assaba,KFA,GQNF,Kiffa Airport,16.59,-11.41
MR,Nouakchott Nord,LEG,,Aleg Airport,17.17,-13.95
MR,Trarza,OTL,GQNB,Boutilimit Airport,17.53,-14.68
MR,Nouakchott Nord,AEO,GQNA,Aioun el Atrouss Airport,16.71,-9.64
MR,Adrar,ATR,GQPA,Atar International Airport,20.51,-13.04
MR,Tagant,THI,GQNC,Tichitt Airport,18.45,-9.52
MR,Nouakchott Nord,THT,GQNT,Tamchakett Airport,17.23,-10.82
MR,Tiris Zemmour,EMN,GQNI,Nema Airport,16.62,-7.32
MR,Gorgol,KED,GQNK,Kaedi Airport,16.16,-13.51
MR,Tagant,TIY,GQND,Tidjikja Airport,18.57,-11.42
MR,Tiris Zemmour,CGT,,Chinguetti Airport,20.51,-12.4
MR,Tiris Zemmour,FGD,GQPF,Fderik Airport,22.67,-12.73
MR,Inchiri,AJJ,GQNJ,Akjoujt Airport,19.73,-14.38
MR,Tiris Zemmour,TMD,GQNH,Timbedra Airport,16.23,-8.17
MR,Brakna,BGH,GQNE,Abbaye Airport,16.63,-14.2
MR,Guidimaka,SEY,GQNS,Selibaby Airport,15.18,-12.21
MR,Dakhlet Nouadhibou,NDB,GQPP,Nouadhibou International Airport,20.93,-17.03
MS,Saint Peter,MNI,TRPG,John A. Osborne Airport,16.79,-62.19
MT,Luqa,MLA,LMML,Malta International Airport (Luqa Airport),35.86,14.48
MU,Rodrigues Islands,RRG,FIMR,Sir Gaetan Duval Airport,-19.76,63.36
MU,Grand Port,MRU,FIMP,Sir Seewoosagur Ramgoolam International Airport,-20.43,57.68
MV,Baa,NMF,,Maafaru International Airport,5.82,73.47
MV,Thaa,TMF,VRNT,Thimarafushi Airport,2.21,73.15
MV,Laamu,KDO,VRMK,Kadhdhoo Airport,1.86,73.52
MV,Gnaviyani,FVM,VRMF,Fuvahmulah Airport,-0.31,73.44
MV,Baa,DRV,VRMD,Dharavandhoo Airport,5.16,73.13
MV,Kaafu,MLE,VRMM,Velana International Airport,4.19,73.53
MV,Haa Dhaalu,FND,,Funadhoo Airport,6.16,73.29
MV,Noonu,IFU,VREI,Ifuru Airport,5.71,73.03
MV,Gaafu Dhaalu,KDM,VRMT,Kaadedhdhoo Airport,0.49,73.0
MV,Baa,VAM,VRMV,Villa International Airport,3.47,72.84
MV,Seenu,GAN,VRMG,Gan International Airport,-0.69,73.16
MV,Laamu,GKK,VRMO,Kooddoo Airport,0.73,73.43
MV,Haa Dhaalu,HAQ,VRMH,Hanimaadhoo International Airport,6.74,73.17
MW,Mangochi,VUU,,Mvuu Camp Airport,-14.84,35.3
MW,Karonga,KGJ,FWKA,Karonga Airport,-9.95,33.89
MW,Blantyre,BLZ,FWCL,Chileka International Airport,-15.68,34.97
MW,Lilongwe,LLW,FWKI,Lilongwe International Airport (Kamuzu Int'l),-13.79,33.78
MW,Kasungu,KBQ,FWKG,Kasungu Airport,-13.01,33.47
MW,Mangochi,MYZ,FWMY,Monkey Bay Airport,-14.08,34.92
MW,Nkhotakota,DWA,FWDW,Dwanga Airport (Dwangwa Airport),-12.52,34.13
MW,Mangochi,MAI,FWMG,Mangochi Airport,-14.48,35.27
MW,Mangochi,CMK,FWCM,Club Makokola Airport,-14.31,35.13
MW,Salima,LMB,FWSM,Salima Airport,-13.76,34.58
MW,Mzimba,ZZU,FWUU,Mzuzu Airport,-11.44,34.01
MW,Likoma,LIX,FWLK,Likoma Airport,-12.08,34.74
MW,Chitipa,CEH,FWCD,Chelinda Airport,-10.55,33.8
MX,Colima,CLQ,MMIA,Licenciado Miguel de la Madrid Airport,19.28,-103.58
MX,Chiapas,CJT,MMCO,Copalar Airport,16.18,-92.05
MX,Chihuahua,CJS,MMCS,Abraham Gonzalez International Airport,31.64,-106.43
MX,Quintana Roo,PCM,,Playa del Carmen Airport,20.62,-87.08
MX,Baja California,TIJ,MMTJ,Tijuana International Airport,32.54,-116.97
MX,Baja California Sur,PCO,MMPL,Punta Colorada Airstrip,23.58,-109.54
MX,Michoacan de Ocampo,MLM,MMMM,General Francisco J. Mujica International Airport,19.85,-101.02
MX,Oaxaca,OAX,MMOX,Xoxocotlan International Air,17.0,-96.73
MX,Chiapas,TGZ,MMTG,Angel Albino Corzo International Airport,16.56,-93.02
MX,Baja California,SFH,MMSF,San Felipe International Airport,30.93,-114.81
MX,Queretaro,QRO,MMQT,Queretaro Intercontinental Airport,20.62,-100.19
MX,San Luis Potosi,SLP,MMSP,Ponciano Arriaga International Airport,22.25,-100.93
MX,Baja California Sur,PCV,,Punta Chivato Airstrip,27.07,-111.96
MX,Sonora,HMO,MMHO,General Ignacio Pesqueira Garcia International Airport,29.1,-111.05
MX,Jalisco,GDL,MMGL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.52,-103.31
MX,Guerrero,ACA,MMAA,General Juan N. Alvarez International Airport,16.76,-99.75
MX,Baja California Sur,SGM,,San Ignacio Airfield,27.3,-112.94
MX,Coahuila de Zaragoza,ACN,MMCC,Ciudad Acuna International Airport,29.33,-101.1
MX,Puebla,TCN,MMHC,Tehuacan Airport,18.5,-97.42
MX,Sonora,CEN,MMCN,Ciudad Obregon International Airport,27.39,-109.83
MX,Quintana Roo,ISJ,MMIM,Isla Mujeres Airport,21.24,-86.74
MX,Veracruz de Ignacio de la Llave,MTT,MMMT,Minatitlan/Coatzacoalcos International Airport,18.1,-94.58
MX,Chiapas,TAP,MMTP,Tapachula International Airport,14.79,-92.37
MX,Nuevo Leon,MTY,MMMY,General Mariano Escobedo International Airport,25.78,-100.11
MX,Baja California Sur,LTO,MMLT,Loreto International Airport,25.99,-111.35
MX,Baja California Sur,MUG,MMMG,Mulege Airstrip,26.91,-111.97
MX,Coahuila de Zaragoza,SLW,MMIO,Plan de Guadalupe International Airport,25.55,-100.93
MX,Coahuila de Zaragoza,PDS,MMPG,Piedras Negras International Airport,28.63,-100.54
MX,Oaxaca,SCX,MMSZ,Salina Cruz Airport,16.21,-95.2
MX,Sonora,PPE,MMPE,Puerto Penasco International Airport,31.35,-113.3
MX,Tabasco,VSA,MMVA,Carlos Rovirosa Perez International Airport,18.0,-92.82
MX,Baja California,MXL,MMML,General Rodolfo Sanchez Taboada International Airport,32.63,-115.24
MX,Baja California Sur,VIB,,Villa Constitucion Airport,25.06,-111.69
MX,Baja California,BHL,,Bahia de los Angeles Airport,28.98,-113.56
MX,Tamaulipas,TAM,MMTM,General Francisco Javier Mina International Airport,22.3,-97.87
MX,Chiapas,PQM,MMPQ,Palenque International Airport,17.53,-92.02
MX,Coahuila de Zaragoza,LOV,MMMV,Venustiano Carranza International Airport,26.96,-101.47
MX,Veracruz de Ignacio de la Llave,VER,MMVR,General Heriberto Jara International Airport,19.15,-96.19
MX,Baja California Sur,GUB,MMGR,Guerrero Negro Airport,28.03,-114.02
MX,Baja California Sur,SJD,MMSD,Los Cabos International Airport,23.15,-109.72
MX,Jalisco,LOM,,Francisco Primo de Verdad National Airport,21.26,-101.94
MX,Sinaloa,MZT,MMMZ,General Rafael Buelna International Airport,23.16,-106.27
MX,Sonora,XAL,,Alamos Airport,27.04,-108.95
